ANO_ELEICAO,NR_TURNO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,SG_PARTIDO,NM_PARTIDO,QT_VOTOS_NOMINAIS,ST_VOTO_EM_TRANSITO,DS_SIT_TOT_TURNO,TOTAL_VOTOS
2020,1,SALVADOR,6,13,Vereador,50000673849,LUIS CARLOS BRITO DE MEIRELES,MEIRELES GOSPEL,APTO,PSC,Partido Social Cristão,2,N,SUPLENTE,92
2020,1,SALVADOR,6,13,Vereador,50000666038,INÊS MARIA DA CRUZ SANTOS,INEZITA DA BAHIA,APTO,PV,Partido Verde,14,N,SUPLENTE,91
2020,1,SALVADOR,2,13,Vereador,50001038206,ANDERSON NUNES DE JESUS CARMO,ANDERSON NUNES,APTO,PSL,Partido Social Liberal,2,N,SUPLENTE,91
2020,1,SALVADOR,17,13,Vereador,50000665838,ELISSON BRITO DE OLIVEIRA,BRU DO POVO,APTO,PSDB,Partido da Social Democracia Brasileira,1,N,SUPLENTE,91
2020,1,SALVADOR,6,13,Vereador,50000816234,ERIELSON SILVA DOS SANTOS,HERBERT HAKAN,APTO,DEM,Democratas,3,N,SUPLENTE,90
2020,1,SALVADOR,8,13,Vereador,50001247604,JOSÉ FELIPE DA SILVA SOUTO,FELIPE CRUZ,APTO,PSOL,Partido Socialismo e Liberdade,11,N,SUPLENTE,90
2020,1,SALVADOR,18,13,Vereador,50001247412,ALDO BRASIL DAMASIO,ALDO BRASIL,APTO,PROS,Partido Republicano da Ordem Social,8,N,NÃO ELEITO,90
2020,1,SALVADOR,14,13,Vereador,50001247432,MÁRCIO DIAS DA CUNHA,MÁRCIO DA CUNHA,APTO,PROS,Partido Republicano da Ordem Social,2,N,NÃO ELEITO,90
2020,1,SALVADOR,13,13,Vereador,50000758349,ADRIANO FERREIRA SANTANA,ADRIANO BILU,APTO,REPUBLICANOS,REPUBLICANOS,0,N,SUPLENTE,89
2020,1,SALVADOR,11,13,Vereador,50000856525,VICENTE RATTON CARNEIRO,PROFESSOR RATTON,APTO,PTC,Partido Trabalhista Cristão,0,N,NÃO ELEITO,89
2020,1,SALVADOR,4,13,Vereador,50000913887,JOSÉ BRAZ MIRANDA SILVA,JOSÉ BRAZ,APTO,REDE,Rede Sustentabilidade,10,N,NÃO ELEITO,89
2020,1,SALVADOR,8,13,Vereador,50001070233,CLÁUDIA PATROCÍNIO DE JESUS,CLAUDIA PATROCÍNIO,APTO,PT,Partido dos Trabalhadores,0,N,SUPLENTE,88
2020,1,SALVADOR,16,13,Vereador,50000758906,VILSON MAGALHAES CÉSAR,PROFESSOR VILSON,APTO,PMN,Partido da Mobilização Nacional,0,N,SUPLENTE,88
2020,1,SALVADOR,14,13,Vereador,50001247586,NADSON DOS SANTOS BRITO,NADO DOS DIREITOS HUMANOS,APTO,PSOL,Partido Socialismo e Liberdade,0,N,SUPLENTE,88
2020,1,SALVADOR,9,13,Vereador,50000673828,JAQUISON SANTOS CARVALHO,JAQUISON CHINA,APTO,PSC,Partido Social Cristão,2,N,SUPLENTE,88
2020,1,SALVADOR,11,13,Vereador,50000913240,MARIO FAUSTINO DOS SANTOS,MARIO FAUSTINO,APTO,PSB,Partido Socialista Brasileiro,1,N,SUPLENTE,87
2020,1,SALVADOR,11,13,Vereador,50000673840,LEIA ROSA DOS SANTOS,LEIA ROSA,APTO,PSC,Partido Social Cristão,1,N,SUPLENTE,87
2020,1,SALVADOR,13,13,Vereador,50000913256,SAMANTA IVANOVITIS OLIVEIRA,SAMANTA IVANOVITIS,APTO,PSB,Partido Socialista Brasileiro,6,N,SUPLENTE,87
2020,1,SALVADOR,9,13,Vereador,50000772790,VICTOR AICAU MORAES PIRES DE SOUZA,VICTOR AICAU,APTO,UP,Unidade Popular,19,N,NÃO ELEITO,86
2020,1,SALVADOR,12,13,Vereador,50001247210,JOÃO ASSIS CARNEIRO LIMA,JOÃOZINHO DOS OITO BAIXOS,APTO,PP,PROGRESSISTAS,3,N,NÃO ELEITO,86
2020,1,SALVADOR,16,13,Vereador,50001247589,ROBERTO NASCIMENTO SANTOS,VEREADOR TEX,APTO,PSOL,Partido Socialismo e Liberdade,0,N,SUPLENTE,86
2020,1,SALVADOR,13,13,Vereador,50000720755,ANDREA CONCEIÇÃO DOS SANTOS,ANDRÉAH FRAGA,APTO,PDT,Partido Democrático Trabalhista,9,N,SUPLENTE,86
2020,1,SALVADOR,7,13,Vereador,50000634386,ELIAS ALVES SANTOS,ALFA SANTOS,APTO,NOVO,Partido Novo,1,N,NÃO ELEITO,86
2020,1,SALVADOR,5,13,Vereador,50000913893,EDVALDO EVANGELISTA MATIAS,MESTRE JOÃO DE BARRO,APTO,REDE,Rede Sustentabilidade,0,N,NÃO ELEITO,86
2020,1,SALVADOR,10,13,Vereador,50000816161,LUCILENE FERREIRA SANTOS,LU DA LIBERDADE,APTO,PTB,Partido Trabalhista Brasileiro,0,N,SUPLENTE,85
2020,1,SALVADOR,13,13,Vereador,50000913272,ROBERVAL OLIVEIRA RAMOS,ROBERVAL BINHO DE ITACARANHA,APTO,PSB,Partido Socialista Brasileiro,0,N,SUPLENTE,85
2020,1,SALVADOR,13,13,Vereador,50001247406,IVONILDO PIMENTEL,PIMENTEL,APTO,PROS,Partido Republicano da Ordem Social,6,N,NÃO ELEITO,85
2020,1,SALVADOR,10,13,Vereador,50001038254,TAINÁ DA SILVA SOUZA,TAINÁ DA RIFA,APTO,PSL,Partido Social Liberal,81,N,SUPLENTE,85
2020,1,SALVADOR,9,13,Vereador,50000758925,LUZIA BISPO DE OLIVEIRA,LUZIA BISPO,APTO,PMN,Partido da Mobilização Nacional,53,N,SUPLENTE,84
2020,1,SALVADOR,8,13,Vereador,50000642731,NILDES GONÇALVES CONCEIÇÃO,TUTUA,APTO,AVANTE,AVANTE,0,N,SUPLENTE,83
2020,1,SALVADOR,10,13,Vereador,50000673826,HEBERT RODRIGUES RANGEL DOS SANTOS,IRMÃO BETINHO,APTO,PSC,Partido Social Cristão,0,N,SUPLENTE,83
2020,1,SALVADOR,12,13,Vereador,50000665856,JOSAFÁ SILVA SENA,JOSAFA CORRERIA,APTO,PSDB,Partido da Social Democracia Brasileira,3,N,SUPLENTE,82
2020,1,SALVADOR,16,13,Vereador,50000721011,FABRICÍO ROQUE NERY DINIZ,FABRÍCIO RISADINHA,APTO,MDB,Movimento Democrático Brasileiro,7,N,SUPLENTE,82
2020,1,SALVADOR,8,13,Vereador,50000816179,VALMIRA BOMFIM DE QUEIROZ,MIRA QUEIROZ,APTO,PTB,Partido Trabalhista Brasileiro,2,N,SUPLENTE,82
2020,1,SALVADOR,11,13,Vereador,50000673814,ANTÔNIO SILVIO FERREIRA DE SANTANA,SILVIO SANTANA,APTO,PSC,Partido Social Cristão,3,N,SUPLENTE,82
2020,1,SALVADOR,9,13,Vereador,50000856552,IDALMAR GASPAR RODRIGUES DA SILVA,IDALMAR GASPAR,APTO,PTC,Partido Trabalhista Cristão,1,N,NÃO ELEITO,81
2020,1,SALVADOR,8,13,Vereador,50000758872,DAVI DAMOVAR DE SOUZA QUEIROZ,DAVI DAMOVAR,APTO,PMN,Partido da Mobilização Nacional,3,N,SUPLENTE,81
2020,1,SALVADOR,19,13,Vereador,50000759342,CARLOS HAROLDO ALMEIDA VEIGA,HAROLDO VEIGA,APTO,PL,Partido Liberal,0,N,SUPLENTE,80
2020,1,SALVADOR,8,13,Vereador,50000759344,MIRIAM DOS SANTOS,MIRIAM,APTO,PL,Partido Liberal,2,N,SUPLENTE,80
2020,1,SALVADOR,9,13,Vereador,50001037300,EBERT DE CASTRO NETO,EBERT CASTRO,APTO,PC do B,Partido Comunista do Brasil,1,N,SUPLENTE,80
2020,1,SALVADOR,1,13,Vereador,50000998785,MIGUEL DE SOUZA CAMPOS FILHO,MIGUEL CAMPOS,APTO,PSD,Partido Social Democrático,3,N,SUPLENTE,80
2020,1,SALVADOR,15,13,Vereador,50000665945,SÔNIA REGINA DA SILVA,PROFESSORA SÔNIA SILVA,APTO,PODE,Podemos,0,N,SUPLENTE,79
2020,1,SALVADOR,9,13,Vereador,50000758878,EDELZUITA MARIA DA SILVA,DEL,APTO,PMN,Partido da Mobilização Nacional,0,N,SUPLENTE,79
2020,1,SALVADOR,13,13,Vereador,50000665817,JOAO BOSCO DA SILVA,JOÃO BOSCO,APTO,PSDB,Partido da Social Democracia Brasileira,0,N,SUPLENTE,79
2020,1,SALVADOR,1,13,Vereador,50000816190,RUAN CARLOS OLIVEIRA DE ANDRADE,RUAN CARLOS,APTO,PTB,Partido Trabalhista Brasileiro,0,N,SUPLENTE,78
2020,1,SALVADOR,5,13,Vereador,50001247399,DAMIÃO DE LUCENA LEMOS,DAMIÃO LEMOS,APTO,PROS,Partido Republicano da Ordem Social,6,N,NÃO ELEITO,78
2020,1,SALVADOR,17,13,Vereador,50000673838,GEOVANA DA SILVA AMENO,IR GEOVANA AMENO,APTO,PSC,Partido Social Cristão,7,N,SUPLENTE,78
2020,1,SALVADOR,15,13,Vereador,50000665812,DAIANE SANTANA GUIMARAES,DAIANE GUIMARÃES,APTO,PSDB,Partido da Social Democracia Brasileira,0,N,SUPLENTE,78
2020,1,SALVADOR,8,13,Vereador,50000758340,AGNALDO DIAS DA CONCEIÇÃO,AGNALDO DIAS,APTO,REPUBLICANOS,REPUBLICANOS,5,N,SUPLENTE,78
2020,1,SALVADOR,19,13,Vereador,50000666066,MARCO ANTONIO BRAGA LIMA,MARCO BRAGA,APTO,PV,Partido Verde,11,N,SUPLENTE,78
2020,1,SALVADOR,19,13,Vereador,50001038248,JÉSSICA BOMFIM MAGALHÃES,JÉSSICA MARISQUEIRA,APTO,PSL,Partido Social Liberal,0,N,SUPLENTE,78
2020,1,SALVADOR,12,13,Vereador,50000759370,RAMON FERREIRA DE JESUS SOUZA,RAMON FERREIRA COM O POVO,APTO,PL,Partido Liberal,1,N,SUPLENTE,78
2020,1,SALVADOR,16,13,Vereador,50000913232,SUELY DE MELO MODESTO,SUELY MELO,APTO,PSB,Partido Socialista Brasileiro,4,N,SUPLENTE,77
2020,1,SALVADOR,4,13,Vereador,50000758926,JEANE CRISTINA DA CONCEIÇÃO SENA,THINA,APTO,PMN,Partido da Mobilização Nacional,0,N,SUPLENTE,77
2020,1,SALVADOR,15,13,Vereador,50001037278,NEEMIAS DA COSTA GONÇALVES,NEEMIAS COSTA,APTO,PC do B,Partido Comunista do Brasil,0,N,SUPLENTE,77
2020,1,SALVADOR,15,13,Vereador,50000665915,PAULO ROBERTO VALERIO DOS SANTOS,PAULO ROBERTO,APTO,PODE,Podemos,0,N,SUPLENTE,77
2020,1,SALVADOR,5,13,Vereador,50000759384,MIGUEL SANDES DA SILVA JUNIOR,MIGUEL JUNIOR,APTO,PL,Partido Liberal,5,N,SUPLENTE,76
2020,1,SALVADOR,8,13,Vereador,50001247448,PEDRO AUGUSTO SAMPAIO ABREU,PEDRO MOKKO,APTO,PROS,Partido Republicano da Ordem Social,3,N,NÃO ELEITO,76
2020,1,SALVADOR,17,13,Vereador,50000633875,MARIA RAIMUNDA PINHO,RAY,APTO,PATRIOTA,Patriota,1,N,SUPLENTE,76
2020,1,SALVADOR,19,13,Vereador,50000637172,JANILSON LIMA DE MENESES,JANILSON LIMA,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,6,N,NÃO ELEITO,76
2020,1,SALVADOR,19,13,Vereador,50000758886,ELISABETH OLIVEIRA FATAL,ENFERMEIRA BETH FATAL,APTO,PMN,Partido da Mobilização Nacional,1,N,SUPLENTE,76
2020,1,SALVADOR,13,13,Vereador,50000666051,KEITY SOUZA SANTOS VELOSO,KEITY DO BRASIL,APTO,PV,Partido Verde,0,N,SUPLENTE,75
2020,1,SALVADOR,1,13,Vereador,50000720783,MICHELE EDUARDA DE ABREU CARDOSO,MICHELE DE ABREU,APTO,PDT,Partido Democrático Trabalhista,0,N,SUPLENTE,75
2020,1,SALVADOR,1,13,Vereador,50000666053,JOSUÉ XAVIER MAGALHÃES,XAVIER MAGALHÃES,APTO,PV,Partido Verde,0,N,SUPLENTE,74
2020,1,SALVADOR,4,13,Vereador,50000758343,LUA CARLOS MARQUES DE ALMEIDA,LUAN MARQUES,APTO,REPUBLICANOS,REPUBLICANOS,1,N,SUPLENTE,74
2020,1,SALVADOR,7,13,Vereador,50000758867,DANIEL SILVA SOUZA,DANIEL SOUZA,APTO,PMN,Partido da Mobilização Nacional,3,N,SUPLENTE,74
2020,1,SALVADOR,8,13,Vereador,50000665799,ANTENEIBE VELOSO DE OLIVEIRA,ANTENEIBE VELOSO,APTO,PSDB,Partido da Social Democracia Brasileira,6,N,SUPLENTE,74
2020,1,SALVADOR,8,13,Vereador,50000816279,LUCIENE SANTOS DE ALMEIDA,LUCIENE ALMEIDA,APTO,DEM,Democratas,4,N,SUPLENTE,74
2020,1,SALVADOR,6,13,Vereador,50000758870,EDLA MARIA ALMEIDA DE LIMA,SUKA EDLLA,APTO,PMN,Partido da Mobilização Nacional,3,N,SUPLENTE,73
2020,1,SALVADOR,2,13,Vereador,50000720730,MARIA CÉLIA CARVALHO DA SILVA,CÉLIA SILVA,APTO,PDT,Partido Democrático Trabalhista,3,N,SUPLENTE,73
2020,1,SALVADOR,13,13,Vereador,50000637187,ANTONIA SANDRA BERENGUER,ANTONIA SANDRA,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,13,N,NÃO ELEITO,73
2020,1,SALVADOR,12,13,Vereador,50000642727,JOANILDO VASCONCELOS SILVA,JOANILDO SILVA,APTO,AVANTE,AVANTE,4,N,SUPLENTE,73
2020,1,SALVADOR,7,13,Vereador,50000816237,JUCIARA ROCHA BARROS,JUCIARA ROCHA,APTO,DEM,Democratas,11,N,SUPLENTE,73
2020,1,SALVADOR,10,13,Vereador,50000721018,TELMA SOUZA DA HORA,TELMINHA SOUZA,APTO,MDB,Movimento Democrático Brasileiro,2,N,SUPLENTE,73
2020,1,SALVADOR,17,13,Vereador,50001262858,PERICLES SANTANA LARANJEIRA,PERICLES DO MINGAU,APTO,PSOL,Partido Socialismo e Liberdade,4,N,SUPLENTE,72
2020,1,SALVADOR,16,13,Vereador,50000637183,ROBERTO GIBSON FERREIRA COSTA,DR GIBSON,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,2,N,NÃO ELEITO,72
2020,1,SALVADOR,12,13,Vereador,50000759337,JOANA CAROLINA SILVA OLIVEIRA,PRETA OLIVEIRA,APTO,PL,Partido Liberal,3,N,SUPLENTE,72
2020,1,SALVADOR,12,13,Vereador,50000913238,JOSANE CALINA VALE DA SILVA ADORNO,JANE CALINA,APTO,PSB,Partido Socialista Brasileiro,11,N,SUPLENTE,72
2020,1,SALVADOR,6,13,Vereador,50001269894,WALDEMAR BRITES DOS SANTOS PORTUGAL FILHO,BRITES PORTUGAL,APTO,PATRIOTA,Patriota,2,N,SUPLENTE,72
2020,1,SALVADOR,5,13,Vereador,50000665929,JUCELITON SILVA SANTOS,TEKKO SILVA,APTO,PODE,Podemos,2,N,SUPLENTE,71
2020,1,SALVADOR,8,13,Vereador,50000665809,ALDACI SILVA DE ALMEIDA ALMEIDA,ALDINHA,APTO,PSDB,Partido da Social Democracia Brasileira,3,N,SUPLENTE,71
2020,1,SALVADOR,16,13,Vereador,50000673805,CANDIDA MARIA MENEZES DE SOUZA,IRMÃ CÂNDIDA SOUZA,APTO,PSC,Partido Social Cristão,1,N,SUPLENTE,71
2020,1,SALVADOR,18,13,Vereador,50000642715,GENIVALDO DE SANTANA,GÊNIS EXTINTORES,APTO,AVANTE,AVANTE,4,N,SUPLENTE,71
2020,1,SALVADOR,1,13,Vereador,50000721042,JORGE LUIS CARVALHO BONFIM,JORGE MANCHA,APTO,MDB,Movimento Democrático Brasileiro,8,N,SUPLENTE,70
2020,1,SALVADOR,7,13,Vereador,50000720746,JOELMA DE JESUS NASCIMENTO,JOELMA,APTO,PDT,Partido Democrático Trabalhista,0,N,SUPLENTE,70
2020,1,SALVADOR,1,13,Vereador,50000720747,NOELIA CRISTINA SOARES,CRIS SOARES,APTO,PDT,Partido Democrático Trabalhista,0,N,SUPLENTE,70
2020,1,SALVADOR,15,13,Vereador,50000816169,JULIO CESAR ANDRADE DA SILVA,JULIO PINGUIM,APTO,PTB,Partido Trabalhista Brasileiro,38,N,SUPLENTE,70
2020,1,SALVADOR,16,13,Vereador,50000816246,DELMA ANDRADE DA SILVA,DELMA ANDRADE,APTO,DEM,Democratas,2,N,SUPLENTE,70
2020,1,SALVADOR,7,13,Vereador,50001247232,ANTONIO CARLOS RODRIGUES DE OLIVEIRA,IRMÃO ZEZO DO ACARAJÉ,APTO,PP,PROGRESSISTAS,3,N,NÃO ELEITO,70
2020,1,SALVADOR,10,13,Vereador,50000665939,MARIA CECILIA RIBEIRO ANDRADE DE JESUS,TIA CECILIA,APTO,PODE,Podemos,3,N,SUPLENTE,69
2020,1,SALVADOR,15,13,Vereador,50001038229,JEANE VINAGRE DE SOUSA,JEANE VINAGRE,APTO,PSL,Partido Social Liberal,0,N,SUPLENTE,69
2020,1,SALVADOR,14,13,Vereador,50000913884,SALVADOR FREITAS DE JESUS,NÓ CEGO,APTO,REDE,Rede Sustentabilidade,44,N,NÃO ELEITO,69
2020,1,SALVADOR,8,13,Vereador,50000673833,RUBEM RIBEIRO BORGES,PASTOR RUBEM,APTO,PSC,Partido Social Cristão,5,N,SUPLENTE,69
2020,1,SALVADOR,16,13,Vereador,50000666017,EDMUNDO DA SILVA FERREIRA,EDMUNDO SILVA,APTO,PV,Partido Verde,4,N,SUPLENTE,69
2020,1,SALVADOR,16,13,Vereador,50000721025,VIVIANE DO CARMO PINHEIRO,VIVIANE PINHEIRO,APTO,MDB,Movimento Democrático Brasileiro,0,N,SUPLENTE,69
2020,1,SALVADOR,14,13,Vereador,50001247608,LUZANI DOS SANTOS,LUZANY,APTO,PSOL,Partido Socialismo e Liberdade,3,N,SUPLENTE,69
2020,1,SALVADOR,12,13,Vereador,50000673832,NAILDA MARIA DE JESUS,NAI DA BAHIA,APTO,PSC,Partido Social Cristão,4,N,SUPLENTE,69
2020,1,SALVADOR,13,13,Vereador,50001037273,ELIANA SANTOS BITTENCOURT,ELIANA BITTENCOURT,APTO,PC do B,Partido Comunista do Brasil,0,N,SUPLENTE,68
2020,1,SALVADOR,17,13,Vereador,50000758900,NELSON GONÇALVES PINTO,NELSON GONÇALVES,APTO,PMN,Partido da Mobilização Nacional,2,N,SUPLENTE,68
2020,1,SALVADOR,15,13,Vereador,50000673843,ELIANE RIBEIRO DO LIVRAMENTO,ELIANE  NINHA,APTO,PSC,Partido Social Cristão,1,N,SUPLENTE,68
2020,1,SALVADOR,17,13,Vereador,50001037268,ADONES CARLOS  BARBOSA DOS SANTOS,ADONES,APTO,PC do B,Partido Comunista do Brasil,2,N,SUPLENTE,67
2020,1,SALVADOR,5,13,Vereador,50000998769,KATIA CRISTINA SILVA ALMEIDA,IRMÃ KATIA,APTO,PSD,Partido Social Democrático,0,N,SUPLENTE,67
2020,1,SALVADOR,9,13,Vereador,50000913234,ALESSANDRA DE AGUIAR GRAMACHO,ALESSANDRA GRAMACHO,APTO,PSB,Partido Socialista Brasileiro,0,N,SUPLENTE,67
2020,1,SALVADOR,12,13,Vereador,50000856540,ELEN CRISTIANE CARDOSO,ELEN CARDOSO,APTO,PTC,Partido Trabalhista Cristão,1,N,NÃO ELEITO,67
2020,1,SALVADOR,12,13,Vereador,50000759332,ALVINA SENA DOS SANTOS,ALVINA SENA,APTO,PL,Partido Liberal,0,N,SUPLENTE,67
2020,1,SALVADOR,10,13,Vereador,50001037312,GABRIEL LUCAS DA PURIFICAÇÃO,GABRIEL LUCAS DA PURIFICAÇÃO,APTO,PC do B,Partido Comunista do Brasil,1,N,SUPLENTE,67
2020,1,SALVADOR,3,13,Vereador,50000759202,JOÃO ROBERTO SEABRA DA SILVA,JOHN ROBERT,APTO,CIDADANIA,Cidadania,3,N,SUPLENTE,67
2020,1,SALVADOR,12,13,Vereador,50001037303,WANESSA DE SOUZA OLIVEIRA,WANESSA OLIVEIRA,APTO,PC do B,Partido Comunista do Brasil,1,N,SUPLENTE,66
2020,1,SALVADOR,9,13,Vereador,50001247387,EDDIANE SANTOS DE SANTANA,EDDIANE SANTOS,APTO,PROS,Partido Republicano da Ordem Social,3,N,NÃO ELEITO,66
2020,1,SALVADOR,19,13,Vereador,50000633887,RICARDO ALMEIDA BARRETTO DE ARAUJO,RICARDO JONES,APTO,PATRIOTA,Patriota,1,N,SUPLENTE,66
2020,1,SALVADOR,13,13,Vereador,50000642705,OTONIEL PEREIRA FONSECA,OTONIEL PEREIRA,APTO,AVANTE,AVANTE,1,N,SUPLENTE,65
2020,1,SALVADOR,17,13,Vereador,50001266138,LUCAS DOS SANTOS MATOS,LUCAS MATOS,APTO,PC do B,Partido Comunista do Brasil,0,N,SUPLENTE,65
2020,1,SALVADOR,5,13,Vereador,50000913931,KESSIA AYRES DE OLIVEIRA,KESSIA AYRES,APTO,REDE,Rede Sustentabilidade,2,N,NÃO ELEITO,64
2020,1,SALVADOR,7,13,Vereador,50000952049,NAIA GARCIA DOLBEAU,NAIA TOTINHA,APTO,SOLIDARIEDADE,Solidariedade,5,N,SUPLENTE,64
2020,1,SALVADOR,4,13,Vereador,50000673803,ALCYR SAMPAIO DE FIGUEIREDO,ALCYR SAMPAIO,APTO,PSC,Partido Social Cristão,2,N,SUPLENTE,64
2020,1,SALVADOR,14,13,Vereador,50000816282,JEANE DAMASCENA BATTAGLIA,PROFESSORA JEANE,APTO,DEM,Democratas,3,N,SUPLENTE,64
2020,1,SALVADOR,15,13,Vereador,50001070225,KAUANA MICHELE ANDRADE DA CRUZ,KAUANA CRUZ,APTO,PT,Partido dos Trabalhadores,1,N,SUPLENTE,63
2020,1,SALVADOR,6,13,Vereador,50001247411,SIDNEI DE SOUZA BORGES,SIDNEI BORGES,APTO,PROS,Partido Republicano da Ordem Social,8,N,NÃO ELEITO,63
2020,1,SALVADOR,11,13,Vereador,50001038241,ROBSON JOSÉ BARBOSA SANTOS,ROBSON JOSÉ,APTO,PSL,Partido Social Liberal,2,N,SUPLENTE,63
2020,1,SALVADOR,9,13,Vereador,50000673796,MARLENE FERREIRA MARIA DE JESUS,MARLENE FERREIRA,APTO,PSC,Partido Social Cristão,0,N,SUPLENTE,63
2020,1,SALVADOR,5,13,Vereador,50000673834,VERA LUCIA SANTOS SILVA,VERA SILVA,APTO,PSC,Partido Social Cristão,0,N,SUPLENTE,63
2020,1,SALVADOR,9,13,Vereador,50000758903,WILLIAM SANTOS DE ARAUJO,WILLIAM SANTOS,APTO,PMN,Partido da Mobilização Nacional,0,N,SUPLENTE,63
2020,1,SALVADOR,16,13,Vereador,50001247427,MARCOS ROBERTO SANTANA SANTOS,MARCOS SANTANA,APTO,PROS,Partido Republicano da Ordem Social,4,N,NÃO ELEITO,63
2020,1,SALVADOR,6,13,Vereador,50001247414,ANDRE LUIZ DA SILVEIRA E SOUZA DE ANDRADE BASTOS,ANDRÉ BASTOS,APTO,PROS,Partido Republicano da Ordem Social,4,N,NÃO ELEITO,63
2020,1,SALVADOR,12,13,Vereador,50001037270,AGNALDO BATISTA SILVA FILHO,AGNALDO FILHO,APTO,PC do B,Partido Comunista do Brasil,2,N,SUPLENTE,63
2020,1,SALVADOR,4,13,Vereador,50000759382,RAILTON LORDELO DA CRUZ JUNIOR,RAILTON TUTTY,APTO,PL,Partido Liberal,0,N,SUPLENTE,62
2020,1,SALVADOR,6,13,Vereador,50000770607,JERONIMO DE SENA GUEDES,JERONIMO GUEDES,APTO,DC,Democracia Cristã,2,N,SUPLENTE,62
2020,1,SALVADOR,15,13,Vereador,50000856529,LUCAS SANTOS DE OLIVIERA,LUCAS GALEGO,APTO,PTC,Partido Trabalhista Cristão,1,N,NÃO ELEITO,62
2020,1,SALVADOR,8,13,Vereador,50001038210,ADRIANA SILVA SOUZA,ADRIANA SOUZA,APTO,PSL,Partido Social Liberal,0,N,SUPLENTE,62
2020,1,SALVADOR,17,13,Vereador,50000759329,ANA PAULA DA SILVA SOUZA,PAULINHA,APTO,PL,Partido Liberal,2,N,SUPLENTE,62
2020,1,SALVADOR,12,13,Vereador,50000758394,ANTÔNIO SANTOS DO NASCIMENTO,NASCIMENTO,APTO,REPUBLICANOS,REPUBLICANOS,2,N,SUPLENTE,61
2020,1,SALVADOR,13,13,Vereador,50000759355,FLÁVIO SOUZA DOS SANTOS,IRMÃO FLÁVIO,APTO,PL,Partido Liberal,0,N,SUPLENTE,61
2020,1,SALVADOR,14,13,Vereador,50000816291,TIAGO JACSON SANTANA DA SILVA,GIGANTE DO POVO,APTO,DEM,Democratas,19,N,SUPLENTE,61
2020,1,SALVADOR,11,13,Vereador,50000816136,ALANA LETICIA SANTOS REIS,ALANA REIS,APTO,PTB,Partido Trabalhista Brasileiro,0,N,SUPLENTE,61
2020,1,SALVADOR,11,13,Vereador,50000816155,ANTONIA SANTOS SANTANA,ANTONIA SANTANA,APTO,PTB,Partido Trabalhista Brasileiro,0,N,SUPLENTE,61
2020,1,SALVADOR,4,13,Vereador,50001038235,SILAS SANTOS DE OLIVEIRA,SILÃO ,APTO,PSL,Partido Social Liberal,0,N,SUPLENTE,60
2020,1,SALVADOR,15,13,Vereador,50001037287,JEFERSON MENEZES DE ARAUJO DOS SANTOS,JEFERSON MENEZES,APTO,PC do B,Partido Comunista do Brasil,0,N,SUPLENTE,60
2020,1,SALVADOR,17,13,Vereador,50000913892,DOUGLAS DANILO SOUZA NASCIMENTO,DOUGLAS DANILO,APTO,REDE,Rede Sustentabilidade,0,N,NÃO ELEITO,60
2020,1,SALVADOR,19,13,Vereador,50000770634,FLORISVALDO SANTOS CARVALHO JUNIOR,FLORISVALDO JUNIOR,APTO,DC,Democracia Cristã,1,N,SUPLENTE,59
2020,1,SALVADOR,5,13,Vereador,50000816146,ANDRE SANTOS DE OLIVEIRA,ANDRE O COBRADOR,APTO,PTB,Partido Trabalhista Brasileiro,2,N,SUPLENTE,59
2020,1,SALVADOR,15,13,Vereador,50000758868,AILTON ARAUJO CAJATY,AILTON CAJATY,APTO,PMN,Partido da Mobilização Nacional,0,N,SUPLENTE,59
2020,1,SALVADOR,7,13,Vereador,50000816255,MONICK SOUZA PIMENTEL,MONICK PIMENTEL,APTO,DEM,Democratas,4,N,SUPLENTE,59
2020,1,SALVADOR,19,13,Vereador,50000637191,AMARILDO SANTOS DO AMARAL,AMARILDO AMARAL,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,0,N,NÃO ELEITO,59
2020,1,SALVADOR,3,13,Vereador,50000856567,KATIA SUELY  DE OLIVEIRA BARRETO VIEIRA,PROFESSORA KATIA,APTO,PTC,Partido Trabalhista Cristão,3,N,NÃO ELEITO,58
2020,1,SALVADOR,4,13,Vereador,50000769070,ELIAIDE MATOS CARDOSO,ELIAIDE CARDOSO,APTO,DC,Democracia Cristã,0,N,SUPLENTE,58
2020,1,SALVADOR,14,13,Vereador,50000913920,RICARDO CÉSAR FREITAS CERQUEIRA,RICARDO CÉSAR,APTO,REDE,Rede Sustentabilidade,2,N,NÃO ELEITO,58
2020,1,SALVADOR,2,13,Vereador,50000913922,LUIS FLAVIO SANTOS SILVA,LUIS FLAVIO,APTO,REDE,Rede Sustentabilidade,1,N,NÃO ELEITO,58
2020,1,SALVADOR,14,13,Vereador,50000770612,CRISTINA LUCIA DOS SANTOS,CRISTINA LUCIA,APTO,DC,Democracia Cristã,0,N,SUPLENTE,58
